"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"11","GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS",0.141073326248672,0.615028832301106,0.429061062184748,1.29720236824193,3716,22,"MTRR,CTH,MMUT,MPST,ADO,MTHFD1,TST,CDO1,GCLM,GCLC"
"12","GOBP_SULFUR_AMINO_ACID_CATABOLIC_PROCESS",0.00951150775011743,0.199842839542272,0.7109345124308,1.74032550217692,242,10,"MTRR,CTH,MPST,ADO,TST,CDO1"
"13","GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II",0.00017552584618085,0.0258383046903657,0.291457445495085,1.47295412208041,5,543,"ATF3,LRRFIP1,BTG2,BCL6,YBX3,TXNIP,ZFP36,CAV1,WWTR1,DDIT3,DAB2,SMURF2,JUN,SMAD7,KLF10,ZNF136,ARID5A,CUX2,CNBP,NR2F2,DKK1,TRAF6,KLF4,ZNF529,LARP7,ZBTB7A,ZEB1,MYT1L,IFI16,HESX1,MXI1,SAP30,STAT3,LEF1,HIVEP1,GABPA,PER1,ZEB2,GADD45A,ETV6,CEBPB,MEIS2,ZNF254,MXD4,FOSB,CBFB,STRAP,SUMO1,MTF2,RPL23,THAP11,ZHX2,PLAGL1,ID1,SMARCA2,EFNA1,ZBTB18,TRIM33,ZNF337,AEBP1,MEF2A,NR2F1,DLX4,SNW1,POU4F2,HDAC9,FOXA1,NFIL3,SMAD2,EZR,ZNF345,MLX,ZNF205,CPEB3,DNAJB1,UBC,NIPBL,MED25,IL33,SKI,HDAC2,ZNF451,NR4A3,RTF1,NR0B1,TCERG1,JARID2,DDX5,FOXK2,CIITA,NACC2,DICER1,EP300,NEDD4L,HDAC4,CUX1,URI1,EZH1,ZBTB1,CBX6,YY1,PKIG,ZBTB20,MTDH,TCF21,CREM,SALL1,PPID,NR1D1,HNRNPA2B1,PHF21A,TCFL5,MAF,COPS2,MBD2,ZNF8,ARID5B,CRY2,SMAD4,TGIF1,LDB2,NR4A2,SIM2,MZF1,SOX13,ZHX3,VEGFA,TRIM29,ATF2,NR1D2,NFATC3,TAF7,CGGBP1,KLF7,LOXL2,TFEC,PIAS3,STAT1,UBE2D1,MNT,RIF1,PRRX1,EDNRB,RUNX3,ZBTB33,UBE2D3,NFIB,NRIP1,FASLG,CTBP2,RB1,NR3C1,KLF5,PTPN2,KLF12,ZFP37,ZNF148,LDB1,C1QBP,MSX2,BACH1,NCK1,BMP4,NFE2L3,CTR9,RYBP,IRF7,MSX1,ENO1,TBL1X,DNMT1"
"14","GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_ORIENTATION",0.208915247752057,0.695294166576555,0.4249325648396,1.2223036272753,5459,18,"GPSM2,UBXN2B,FBXW11,DYNLT1,MAD2L1"
"15","GOBP_RRNA_MODIFICATION",0.224207728480883,0.711540392044638,-0.496031706911995,-1.22993999832093,5482,10,"NOP2,RPUSD2,BUD23,FBL"
"16","GOBP_MAPK_CASCADE",0.53700368750536,0.895149466619856,0.191377779426541,0.979161171816566,18785,635,"ATF3,GADD45B,CCN1,ZFP36L1,GPNMB,CHI3L1,SPAG9,ZFP36,CAV2,SH2B3,TEK,CAV1,IQGAP1,DUSP5,SHC1,INS,SRPK1,MAPK1,PSMB9,WNT5A,PDCD4,DKK1,ZMYND11,TRAF6,KLF4,SDCBP,FZD7,NTRK2,HESX1,GRB2,GPR183,FZD5,PER1,DUSP1,MAP2K3,GADD45G,GADD45A,MAPK4,FN1,FBXW11,RGS2,ITGB1BP1,ITCH,MAP3K4,PAQR3,PTK2,PLCE1,MYD88,ACKR3,ADORA2B,PRKCA,KL,EFNA1,SMAD1,ANKRD6,IL2RA,EREG,PSME3,MEF2A,FGF9,RIT2,POU4F2,IRS1,DUSP2,TAB2,EZR,HBEGF,UBC,DDT,FYN,FLT1,TRAF5,MAP4K5,GFRA1,ARHGEF6,APOE,PSMF1,FGB,CCL17,GBP1,HTR2A,MAP3K5,SLC9A3R1,CD81,ROCK2,PAGE4,SKP1,FERMT2,CFLAR,GSDME,CAMKK2,GPER1,IGFBP4,MAP3K8,CIB1,LAPTM5,AKAP13,AKAP12,FKTN,CDH2,TLR3,CCL19"
"17","GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY",0.204470869850585,0.688889239326413,0.461277485421722,1.24033042338497,5295,14,"H3-3B,H4C3,PHF8,MBD2,RRP8,PHF2,BAZ2A,H3C4,H4C13"
"18","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",0.0407293735331287,0.379589827035214,0.386777231783483,1.43429726338619,1127,55,"RPL35,RPS16,NCBP2,RPL23,RPS6,RPL37,GSPT1,DCP2,RPS29,RPL11,UPF2,UPF1,RPS11,RPL10A,RPS17,RPS5,RPS23,NBAS,RPL13,RPL30,RPL28,CASC3,RPL18,SMG5,NCBP1,RBM8A,ETF1"
"19","GOBP_ACTIVATION_OF_MAPKK_ACTIVITY",0.926186830015314,0.994315959325121,-0.194391999581022,-0.706618702730458,21167,41,"MOS,RAPGEF1,BRAF,NTRK1,TAOK2,MAP3K12,ERCC6,CARTPT,MAP3K10,MAP3K11,MAP3K3"
"20","GOBP_ACTIVATION_OF_MAPK_ACTIVITY",0.663859949574235,0.934122541790609,-0.208125608717195,-0.913770290410351,13954,109,"TF,MOS,MAP2K1,GRM4,DUSP6,LPAR1,PLA2G1B,ERN1,MAP2K2,NRG1,MAP2K7,TAOK2,UBE2N,MADD,FGF1,DRD4,MAP3K12,ERCC6,PTPRC,MAPKAPK3,ALK,TNF,MAPK11,STK39,MDFIC,MAP3K10,PRDX2,NTF3,MAP3K11,MAP2K5,MAP4K2"
"21","GOBP_INACTIVATION_OF_MAPK_ACTIVITY",0.563765066003444,0.904858364300032,0.320780941632364,0.922715134026098,14733,18,"CAV1,DUSP5,DUSP1,DUSP2,DUSP14,RGS3,DUSP7,RGS4"
"22","GOBP_PROTEIN_POLYUBIQUITINATION",0.187532946758039,0.67334903513751,0.250971363717736,1.13541552404339,5691,186,"WSB1,SMURF2,PSMB9,ANAPC13,TRAF6,UBR5,RNF114,UBE2V2,UBE2K,CTNNB1,UBE2E1,TOPORS,TRIM14,RMND5A,SIAH2,UBE2J1,NMI,FBXW11,ITCH,CBFB,BRCA1,RNF144A,UBE2G1,PSME3,UBC,RBBP6,FOXF2,TRAF5,CDC27,PSMF1,CDC23,DDB2,NEDD4L,SPOP,SKP1,DDX3X"
"23","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION",0.959735107612532,0.99592717781105,0.167689584437357,0.802828936853002,30723,302,"GPSM2,KIF3B,CDC14B,MYH9,MAPRE1,HAUS7,LMNA,CHMP2B,CTNNB1,SPAST,UBXN2B,SLK,FAM107A,SMC1A,GADD45A,TUBB2B,FBXW11,GOLGA8A,TACC2,BRCA1,DYNLT1,PCNT,CAMSAP2,GNAI1,CLIP1,MAD2L1,EZR,TASOR,CHMP1A,LRRC6,SPAG1,CEP350,SPICE1,SON,KIAA0753,ROCK2,TBCE,ATF5,TTLL5,CIB1,GSK3B,EPHA3,AKAP9,LSM14A,DST,PCM1,VAMP4,ARHGEF10,APC,PARD3,BICD2,MAP1B,CAV3,CETN3,KPNB1,STAG2,TTK,SMC3,MAPRE2,LIMK2,TACC1,RANBP1,CEP57,FGF13,SPRY2,CCSER2,MDM1,FER,RASSF1,BRCA2,DCX,NEK7"
"24","GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY",0.237865467184625,0.721006221649429,-0.489423657357721,-1.21355494804202,5816,10,"PRPF19,CD2BP2,PRPF8"
"25","GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY",0.929973846097175,0.994764366333792,0.197972229937748,0.690830408984288,25245,41,"PSIP1,SRPK1,SCAF11,YTHDC1,SRSF10,CELF1,SNRPD1,CELF2,LUC7L3,SRSF1,SRSF5,KHDC4,SF3A1"
"26","GOBP_MITOCHONDRIAL_FISSION",0.151768461732336,0.630858739855203,-0.428715587884053,-1.2840777821314,3612,19,"PINK1,DNM1,MX2,PRKN,DNM2,MAPT"
"27","GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",0.758969707962997,0.962076637980915,0.226323513328972,0.830167713614875,20920,52,"INS,HAS2,GYG2,HS2ST1,EPM2AIP1,IRS1,GYS1,NR1D1,GSK3B,PGM1,PPP1R3C"
"28","GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS",0.155977619609485,0.636890123881973,0.42842396036365,1.28105360344411,4097,21,"PYGL,INS,PHKB,PHKA2,PGM1,PYGB"
"29","GOBP_MITOTIC_CELL_CYCLE",0.0102113783930666,0.206215292540251,0.249641786544907,1.27702711649664,356,633,"BTG2,ZFP36L1,BCL6,GPNMB,GPSM2,KIF3B,CAV2,BTG1,CAMK2A,CDC14B,CDKN1A,GEM,IQGAP1,ADAM17,EPS8,ARPP19,INS,USP8,RPS6KB1,PSMB9,CENPC,MAPRE1,HAUS7,CIT,LMNA,CHMP2B,KLF4,NASP,CCNG2,CTNNB1,SDCBP,UBE2E1,YTHDC2,CUL4A,LPIN1,SPAST,UBXN2B,CCNE2,FAM107A,E2F3,DUSP1,SMC1A,GADD45A,TUBB2B,SFN,CDH13,FBXW11,PRIM2,MEIS2,NEK4,RAD51C,NEK9,RBL2,CDK17,TACC2,RHOC,BRCA1,PIM2,DYNLT1,RAD21,PCNT,PRKCA,GNAI1,PLAGL1,PDS5A,RPA3,CLIP1,EREG,ATM,MAD2L1,CTDSPL,RPS6,PSME3,BTG3,RRM1,FOXA1,PKN2,MAGI2,GSPT1,TASOR,NIPBL,TENT4A,POLE3,HSP90AA1,CHMP1A,CDKN1B,PRKAR2B,CCNG1,CDC27,TOPBP1,PPP3CA,SPICE1,OFD1,BCAT1,PPAT,PSMF1,NACC2,SON,UNC119,EP300,CDC23,ZWINT,SLC9A3R1,ORC4"
"30","GOBP_MITOTIC_CYTOKINESIS",0.333036145473457,0.783218312913529,0.321279420568719,1.08414571684778,8964,35,"USP8,CIT,CHMP2B,SPAST,RHOC,CHMP1A,SON,UNC119,ROCK2"
"31","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",0.00918141592920354,0.19851791730534,0.479470428232988,1.66559024704121,248,40,"BTG2,ZFP36L1,ZFP36,TOB1,TNRC6B,SAMD4A,TUT4,CPEB3,TENT4A,DCP2,AGO2,LSM3,PAN2,EXOSC8,LSM2"
"32","GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",0.000496258970835242,0.0459519798639536,0.692023281190737,2.0179881364333,12,19,"BTG2,ZFP36,TOB1,TNRC6B,SAMD4A,TUT4,CPEB3,TENT4A,AGO2,PAN2"
"33","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",0.623750315046627,0.922639800050434,-0.295564778350866,-0.885267939367725,14848,19,"HBS1L,LSM4"
"34","GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.411372797228422,0.840159611804455,0.228422756903372,1.01754465364063,12348,165,"HBB,FOS,TXNIP,AKR1C3,JUN,MAPK1,KLF4,CYP1B1,OSER1,DUSP1,CAT,AQP1,HNRNPD,FYN,HDAC2,NR4A3,HIF1A,APOE,NFE2L2,MAP3K5,NET1,BAK1,CFLAR,CAMKK2,CASP3,TNFAIP3,CCL19,RACK1,IL10,RIPK1,TPM1,CCR7,PRDX1,ADAM9,TRA2B,HGF,PPP2CB,FOXO1,CRK,GPR37L1,PRDX3,EEF2,BNIP3,FER"
"35","GOBP_RESPONSE_TO_OXYGEN_RADICAL",0.744187029677856,0.960597788298841,-0.259906378171803,-0.810432831761655,17602,22,"TXNRD2,APOA4,NQO1,ERCC6,PRDX2,MPO"
"36","GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",0.0531044699214221,0.42461387439956,0.271202548436436,1.25963162712917,1648,230,"MBNL2,PSIP1,HNRNPA1,FXR1,SRPK1,HNRNPL,LARP7,ZBTB7A,HNRNPR,HNRNPH3,SCAF11,PRPF3,NCBP2,WTAP,MBNL1,STRAP,YTHDC1,TIA1,RBMXL2,FAM172A,RBM6,PCBP2,SNW1,SRSF10,SNUPN,HSPA8,HNRNPK,HNRNPD,AQR,CELF1,PTBP1,HNRNPH1,TRA2A,DDX5,SON,CLNS1A,SNRPF,PRPF40A,LSM3,PNN,DDX17,SNRNP27,DDX46,SF3B2,NCL,HNRNPA2B1,SRSF7,DDX39A,SNRPD1,FMR1,SMNDC1,SYF2,LSM2,KHDRBS2,PRDX6,CELF2,POLR2I,PRPF4B,HNRNPA0,LUC7L3,SRSF11,HNRNPM,COIL,CSTF1,TRA2B,SRSF1,CSTF3,SRSF5,RBMX2,SNRPD3,KHDC4,C1QBP,SF3A1,POLR2K,KHSRP,SRSF3,MTREX,USP4,NUDT21"
"37","GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.00438724773325534,0.141195523761517,0.476819754734567,1.71434811100818,119,47,"MBNL2,HNRNPA1,FXR1,HNRNPL,ZBTB7A,WTAP,MBNL1,YTHDC1,FAM172A,CELF1,PTBP1,DDX5,DDX17,FMR1,KHDRBS2,CELF2,HNRNPM,TRA2B,SRSF1"
"38","GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.00255669186305024,0.107692259593719,0.526101791839326,1.80636835800009,68,38,"MBNL2,HNRNPA1,FXR1,HNRNPL,ZBTB7A,WTAP,MBNL1,YTHDC1,FAM172A,CELF1,PTBP1,DDX5,DDX17,FMR1,KHDRBS2,CELF2"
"39","GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY",0.245695732045969,0.728960825672304,-0.356536872568779,-1.1611158237193,5750,26,"PRPF19,LSM4,CD2BP2,SNRPE,PRPF8,GEMIN2,SART1,SNRPB,SNRPD2,PRPF6"
"40","GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",0.6978896862129,0.946064861522611,-0.266890555054258,-0.841492686556888,16435,23,"FKBP8,PPIH,FKBP4,FKBP15,PPIF"
"41","GOBP_AUTOPHAGY_OF_MITOCHONDRION",0.560775188161291,0.904833925237512,0.258400380241684,0.936860301493216,15422,49,"FZD5,TSPO,ATG12,BNIP3L,WDR45,WIPI1,ATG13,HIF1A,TOMM7,HAX1,CAMKK2,ATG5,DNM1L"
"42","GOBP_MITOPHAGY",0.128455011341679,0.598587841000468,-0.4400683654052,-1.31808132618804,3057,19,"CDC37,PINK1,TSC2,PRKN,SQSTM1,RNF41,PHB2,VPS13D"
"43","GOBP_MATURATION_OF_5_8S_RRNA",0.245438071558009,0.728872863835066,-0.38021734330084,-1.1694749103961,5823,21,"NOP14,URB1,UTP20,RPP40,RRS1,EXOSC7"
"44","GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.637990422582542,0.925986248455801,-0.292758802925394,-0.876863554729323,15187,19,"NOP14,UTP20,UTP3,RPP40,ERCC2,RRS1"
"45","GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.0718642379984233,0.486881994561685,-0.527989801058962,-1.4499286410848,1731,14,"NOP14,URB1,UTP20,RPP40,RRS1,EXOSC7"
"46","GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",0.445451898681529,0.8537694097325,-0.3603814372691,-1.00929488683567,10709,15,"NOP14,UTP20,RPP40,RRS1,EXOSC7"
"47","GOBP_MATURATION_OF_LSU_RRNA",0.542508609601261,0.897109244848194,-0.34144999114658,-0.937666069815411,13074,14,"SNU13,NOP2,URB1"
"48","GOBP_EMBRYONIC_AXIS_SPECIFICATION",0.0201728009743843,0.283220541488157,0.543534766651776,1.62525263719001,529,21,"WNT5A,FZD5,SMAD2,TASOR,SMAD4,BASP1,SMAD6"
"49","GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION",0.407693484245947,0.836825049989808,0.366165423203803,1.03837077536137,10661,17,"CUL4A,UBC,DDB2,COPS2,CETN2,PARP1,COPS8"
"50","GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING",0.0927491869140999,0.534049628177268,0.485330936885268,1.39603742727439,2423,18,"CUL4A,GTF2H5,UBC,GTF2H3,DDB2,GTF2H1,CETN2,PARP1,CHD1L"
"51","GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",0.909713574097136,0.991642629658102,0.248680817501928,0.639965840680486,23375,12,"RAD51C,SMC5,BRCA2,TERF2,XRCC1,TEP1"
"52","GOBP_RECOMBINATIONAL_REPAIR",0.373573231874267,0.816127668532737,0.269371786980358,1.0448467522821,10505,70,"SMCHD1,RECQL,RAD51C,BRCA1,H2AX,SAMHD1,RAD21,RPA3,ATM,NIPBL,YY1,SPIDR,RAD51B,RAD52,MCM6,RIF1,SMC5,MCM2,BRCA2,RAD54L,RPA1,RECQL4,WRN,ZNF365,PARP1"
"53","GOBP_NON_RECOMBINATIONAL_REPAIR",0.182271168080881,0.667358913234909,0.32301870267539,1.19785965459628,5047,55,"HMGB2,UBE2V2,ZBTB7A,LIG4,SMCHD1,SUMO1,BRCA1,H2AX,ATM"
"54","GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING",0.69217404733408,0.944786306644068,0.308647691196812,0.829923708825586,17927,14,"UBE2V2,BRCA1,ATM,RAD52"
"55","GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",0.771185809048222,0.964660799102947,0.243930646255085,0.801291014167704,20693,31,"USP10,RPA3,UBC,SYCP1,ZBTB1,RFC4,RFC2"
"56","GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",0.555308972642051,0.902357433325223,0.322877416240965,0.928745569748414,14512,18,"HMGB2,DFFA,DICER1,CASP3,KPNB1"
"57","GOBP_SISTER_CHROMATID_SEGREGATION",0.858510454466909,0.98237941801026,0.19417945469312,0.807670966554204,24840,104,"CENPC,CHMP2B,CTNNB1,DUSP1,SMC1A,RAD51C,RAD21,PDS5A,ATM,MAD2L1,NIPBL,TENT4A,CHMP1A,CDC27,CDC23,ZWINT,TTN,APC,KIF14,KPNB1,STAG2,TTK,SMC3,UBE2C,SMC5,CDC6,RB1"
"58","GOBP_CELL_MORPHOGENESIS",0.388838526912181,0.823859273223855,0.198219353681983,1.01875687583245,13725,679,"BCL6,SPARC,LRP4,SPAG9,EGR2,RHOBTB3,CNTNAP2,PALLD,SEMA3C,HEXB,ARC,TEK,MYH9,IQGAP1,MSN,SHC1,RELN,EPS8,VCL,VAMP3,PLXND1,MAPK1,RPS6KA5,CUX2,POU3F2,S100B,WNT5A,NLGN1,CTNND2,S100A10,CTNNB1,FZD7,NTRK2,NUMB,SPAST,HAS2,GRB2,CAPRIN1,LEF1,SCFD1,SPG11,ATRNL1,TUBB2B,FN1,BTBD3,ITGB1BP1,STC1,PAK2,COL15A1,PPFIA2,CYFIP1,RHOC,PTK2,DYNLT1,ARPC2,PRKCA,KIF5B,BAMBI,GOLGA4,SEC24B,ID1,RHOH,EFNA1,PTN,ADGRB3,MEF2A,POU4F2,COL18A1,GPM6A,OLFM4,EZR,ZNF135,RIMS2,NOTCH3,HSP90AA1,FYN,NRXN1,GFRA1,APOE,PPP3CA,CTNNA2,FGB,DDR1,DICER1,GBP1,NRCAM,EP300,SLC9A3R1,NEDD4L,CUX1,PRPF40A,ADCY1,B4GALT6,CDC42EP4,WASF1,ANOS1,FERMT2,PLA2G10,NEDD9,SEMA3F,CASP3,CIB1,PTPRO,MCF2,CDH2,GSK3B,SHANK2,RAB1A,SIPA1L1,MACF1,EPHA3,OLFM1,ATRN,DOCK1,CAPZB,CDH19,NRXN3,AUTS2,ACTN4,VASP,SMAD4,RERE,ITGA7,NR4A2,LAMB2,HEG1,TPM1,KANK1,LAMB1,DNM1L,PIK3R1,VEGFA,PARD3,CCL7,EPHA1,ITGB2,MAP1B,RP2,KIF14,EPHA4,CELSR2,KLF7,ARHGEF7,CSF1R,ERBB2"
"59","GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0.268909793282416,0.746557518718519,0.211459357482664,1.06218284784045,9118,505,"LRP4,EGR2,PALLD,SEMA3C,ARC,TEK,MYH9,SHC1,RELN,VCL,VAMP3,PLXND1,MAPK1,RPS6KA5,CUX2,POU3F2,S100B,WNT5A,NLGN1,CTNND2,S100A10,FZD7,NTRK2,NUMB,SPAST,HAS2,GRB2,CAPRIN1,LEF1,SPG11,ATRNL1,TUBB2B,FN1,BTBD3,ITGB1BP1,STC1,PAK2,COL15A1,PPFIA2,CYFIP1,PTK2,ARPC2,PRKCA,KIF5B,GOLGA4,SEC24B,ID1,RHOH,EFNA1,PTN,ADGRB3,MEF2A,POU4F2,COL18A1,OLFM4,EZR,NOTCH3,HSP90AA1,FYN,NRXN1,GFRA1,APOE,PPP3CA,CTNNA2,FGB,GBP1,NRCAM,EP300,SLC9A3R1,NEDD4L,CUX1,ADCY1,B4GALT6,ANOS1,FERMT2,PLA2G10,NEDD9,SEMA3F,CASP3,CIB1,PTPRO,MCF2,CDH2,GSK3B,SHANK2,RAB1A,SIPA1L1,MACF1,EPHA3,OLFM1,ATRN,DOCK1,NRXN3,AUTS2,ACTN4,VASP,SMAD4,RERE,NR4A2,LAMB2,HEG1,KANK1,LAMB1,DNM1L,PIK3R1,VEGFA,PARD3,EPHA1,MAP1B,KIF14,EPHA4,CELSR2,KLF7,ARHGEF7,CSF1R,ERBB2,NGFR,PDPN,FEZ2,PHOX2B,PIK3CB,SIAH1,RAB8A,NFIB,FGF13,ATP8A2,PDLIM5,LAMA2,RB1,CRK"
"60","GOBP_CYTOKINESIS",0.162975344755537,0.644825261365636,0.293278179190526,1.19137629849916,4679,90,"KIF3B,CDC14B,MYH9,USP8,CIT,CHMP2B,SPAST,SEPTIN2,SH3GLB1,RHOC,KLHL21,PKN2,CHMP1A,ANXA11,SON,UNC119,PRPF40A,ROCK2"
"61","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",0.00121418164157358,0.0676758913036303,0.418427919935718,1.72112780684792,34,97,"BTG2,ZFP36L1,ZFP36,TOB1,RPL35,TNRC6B,RPS16,NCBP2,SAMD4A,TUT4,RPL23,ATM,RPS6,RPL37,GSPT1,CPEB3,TENT4A,DCP2,RPS29,DDX5,AGO2,RPL11,LSM3,UPF2,UPF1,PAN2,EXOSC8,RPS11,RPL10A,LSM2,RPS17,RPS5,RPS23,NBAS,RPL13,DIS3"
