"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"11","GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS",0.109907120743034,0.518895378442236,0.449688959037485,1.35233836200648,2981,22,"MTRR,CTH,MMUT,TST,MPST,MTHFD1"
"12","GOBP_SULFUR_AMINO_ACID_CATABOLIC_PROCESS",0.0338755466891736,0.326307908628433,0.655136133289517,1.59434466993387,882,10,"MTRR,CTH,TST,MPST"
"13","GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II",0.000316130561922074,0.0252070216110365,0.290234152149534,1.44845252730809,11,543,"ATF3,BCL6,BTG2,YBX3,LRRFIP1,TXNIP,WWTR1,EZR,CUX2,SMURF2,ZFP36,ZEB1,SOX9,CNBP,NACC2,ARID5A,ZBTB20,SMAD7,ZHX2,DDIT3,CEBPB,AEBP1,MEIS2,MYT1L,CPEB3,NR2F2,DAB2,KLF4,PAX6,LARP7,VEGFA,CAV1,MTF2,JUN,ZNF529,ZNF136,ZBTB7A,MED25,PER1,MEF2A,CBFB,DKK1,LEF1,NR1D1,TRIM33,MNT,TRAF6,EDNRB,MXI1,HDAC9,ZNF451,ID1,ZEB2,KLF10,MXD4,NR2F1,ZNF254,ZHX3,IFI16,ZBTB18,TCFL5,TBL1X,ZNF205,GABPA,NRIP1,IL33,MLX,ZNF337,NIPBL,STAT3,ETV6,CTBP2,STRAP,SAP30,NR0B1,HIVEP1,SOX13,HESX1,NEDD4L,PHF21A,MAF,CREM,PKIG,ZBTB16,LDB2,HDAC4,FOXK2,EZH1,WFS1,MBD2,HDAC2,UBC,TGIF1,FOXA1,DLX4,JARID2,DICER1,CUX1,GADD45A,CBX6,NFIB,MTDH,ZNF8,BACH1,TCERG1,SMAD2,NFIL3,ZBTB1,FOSB,RTF1,IRF7,EFNA1,SUPT5H,MZF1,CRY2,RPL23,ARID5B,PLAGL1,SNW1,THAP11,SMAD4,ZNF148,POU4F2,ZNF268,DDX5,ID4,ENO1"
"14","GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_ORIENTATION",0.362070248548891,0.760851133572176,0.376404375441562,1.07652101355366,9730,18,"GPSM2,UBXN2B,DYNLT1,FBXW11,MAD2L1,SPRY2,GJA1"
"15","GOBP_RRNA_MODIFICATION",0.156458890374332,0.590164579263494,-0.522905131533493,-1.31135004379445,3744,10,"BUD23,NOP2,RPUSD2,FBL"
"16","GOBP_MAPK_CASCADE",0.679383996285405,0.913024087709503,0.18653663363859,0.941834469274564,26336,635,"GADD45B,ATF3,CHI3L1,ZFP36L1,GPNMB,SPAG9,CCN1,EZR,APOE,CAV2,NTRK2,SHC1,ZFP36,SH2B3,FGFR3,PAQR3,ADORA2B,SOX9,SLC9A3R1,TEK,IQGAP1,SDCBP,GADD45G,FERMT2,FZD7,AGT,PLCE1,PSMB9,MAPK4,DUSP5,IGFBP4,INS,KLF4,PDCD4,SRPK1,VEGFA,CAV1,MAP2K3,MAP3K5,PER1,MEF2A,WNT5A,DKK1,MAP3K4,TRAF6,FOXO1,PRKCA,ANKRD6,ZMYND11,ARHGEF6,TAB2,ITPKB,GPR183,FZD5,MAPK1,FKTN,IL2RA,ACKR3,EGFR,FYN,PTK2,TNIK,FN1,FGF2,FBXW11,KL,GBP1,TRAF5,PSMF1,CD81,HESX1,CDH2,GPR37L1,GPER1,MYD88,PKN1,PEA15,CIB1,RGS2,EREG,SMAD1,BMP7,MAP4K5,UBC,FGF9,LRP1,ROCK2,FGB,GADD45A,PDGFRB,AKAP13,CAMKK2,SPRY2"
"17","GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY",0.0432054432054432,0.367592045892926,0.573567472129682,1.53478635419279,1142,14,"H3-3B,PHF8,MBD2,PHF2,BAZ2A,H4C3"
"18","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",0.0394745867343439,0.352570144158366,0.389662847341971,1.4386209868254,1150,55,"RPL35,NCBP2,RPS16,DCP2,RPS6,UPF1,NBAS,UPF2,RPL13,RPL11,RPL37,RPS17,RPS29,RPS11,RPL23,GSPT1,CASC3,RPL4,RPS5"
"19","GOBP_ACTIVATION_OF_MAPKK_ACTIVITY",0.935194942044257,0.988733996992082,0.194342930571793,0.675875503019498,26624,41,"MAP3K5,MAP3K4,MAPK1,EGFR,TNIK,MAP3K8,MAP3K7,RIPK2,RAF1,F2R,ADAM9,CARTPT"
"20","GOBP_ACTIVATION_OF_MAPK_ACTIVITY",0.629072024340345,0.895973649098649,-0.208918494674983,-0.929373498955742,11991,109,"TF,MAP2K1,DUSP6,MOS,GRM4,NRG1,PLA2G1B,LPAR1,UBE2N,ERN1,STK39,MAP2K2,MAP2K7,MADD,TAOK2,TNF,MAP2K5,ALK,GDF15,MAP4K1,SYK,MAP3K11,IGFBP6,DRD4,MAPKAPK2,THBS1,IGF1,PTPRC,ERCC6,S1PR2,CD40LG,MAPK11,IL1B,NTF3,MAP4K2"
"21","GOBP_INACTIVATION_OF_MAPK_ACTIVITY",0.565683646112601,0.868595328875583,-0.311138416945756,-0.924652153143092,13081,18,"DUSP6,DUSP4,PPP2R1A,DUSP10"
"22","GOBP_PROTEIN_POLYUBIQUITINATION",0.606979020123555,0.886683601661407,0.209308715826681,0.939148282307677,19846,186,"WSB1,SMURF2,UBR5,CTNNB1,TOPORS,PSMB9,TRIM14,RMND5A,ANAPC13,NMI,RNF114,CBFB,SPOP,UBE2K,TRAF6,UBE2E1,RNF144A,MARCHF7,SIAH2,RBBP6,CDC23,FOXF2,FBXW11,TRAF5,UBE2J1,PSMF1,NEDD4L,UBE2G1,BRCA1,UBC,SIAH1"
"23","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION",0.969027058146229,0.995885918267788,0.166094701603829,0.786551281443903,33663,302,"EZR,FAM107A,TUBB2B,GPSM2,MYH9,KIF3B,CDC14B,CTNNB1,HAUS7,UBXN2B,LMNA,MAPRE1,SMC1A,CAMSAP2,DYNLT1,CHMP2B,PCNT,SLK,TASOR,ARHGEF10,SPAST,CLIP1,LRRC6,CEP350,FBXW11,CHMP1A,GOLGA8A,TACC2,MAP7,CIB1,DCX,BRCA1,ROCK2,KIAA0753,NEK7,VAMP4,GADD45A,TTLL5,MAD2L1,SPRY2,SPAG1,LSM14A,LIMK2,AKAP9,BICD2,CETN3,SMC3,TBCE,CEP57,GAS2L1,GJA1,KPNB1,MECP2,CAV3,MAPRE2,MAP1A,TACC1,EPHA3,SPICE1,PLK2,DST,CETN2,MDM1,STAG2,SON,DNAH7,CUL9,APC2,BBS4,ATF5,PCM1"
"24","GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY",0.22338736631016,0.65755161558469,-0.489077731996622,-1.22651713780625,5346,10,"PRPF19,CD2BP2,PRPF8,PRPF6"
"25","GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY",0.937021426062522,0.988733996992082,0.193714789978304,0.673690989086617,26676,41,"PSIP1,SRPK1,SCAF11,YTHDC1,LUC7L3,KHDC4,SNRPD1,SRSF5,CELF1,CELF2,SRSF1,SRSF10"
"26","GOBP_MITOCHONDRIAL_FISSION",0.117290104460145,0.534359604982259,-0.444291816864942,-1.34228658181334,2705,19,"PINK1,DNM1,MAPT,PRKN,MX2"
"27","GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",0.424263312079959,0.798588745787227,0.279304038916002,1.01950159296802,12309,52,"INS,GYS1,NR1D1,HAS2,GYG2,PPP1R3C,PGM1,HS2ST1,EPM2AIP1"
"28","GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS",0.0344125809435708,0.329500209467951,0.518241797452419,1.53913268691001,929,21,"PYGL,INS,PHKB,PYGB,PGM1,PHKA2,AGL,PHKA1,PYGM"
"29","GOBP_MITOTIC_CELL_CYCLE",0.202652492517288,0.636138889503455,0.215470346947096,1.08768636660611,7853,633,"BCL6,BTG2,ZFP36L1,GPNMB,BTG1,FAM107A,CIT,CAV2,TUBB2B,CAMK2A,GPSM2,KIF3B,CDC14B,GEM,EPS8,SLC9A3R1,NACC2,CTNNB1,ARPP19,CDKN1A,LPIN1,HAUS7,IQGAP1,ADAM17,CCNG2,SDCBP,USP8,MEIS2,RHOC,PSMB9,MAGI2,UBXN2B,E2F3,PDS5A,LMNA,INS,KLF4,NEK9,PRKAR2B,MAPRE1,SMC1A,CENPC,CUL4A,CCNE2,RPS6KB1,DYNLT1,CHMP2B,PCNT,RAD21,PRKCA,YTHDC2,NEK4,TASOR,PHF8,RBL2,ARHGEF10,SPAST,UBE2E1,CTDSPL,NASP,RPS6,CLIP1,NIPBL,CDH13,CDC23,EGFR,PRIM2,POLE3,FBXW11,BRINP2,UNC119,RAD9A,CHMP1A,PSMF1,PIM2,OFD1,TACC2,BTG3,ACTR1A,CIB1,ACVR1,SYF2,EREG,SOX4,BMP7,PKN2,BRCA1,FOXA1,ROCK2,RRM1,NEK7,GADD45A,PDGFRB,MAD2L1,RAD51C,SPRY2,SFN,BACH1,PPAT,TTC28,LSM14A,PPP6C,DUSP1,AKAP9,RAD51B,SMC3,DYNLL1,TBCE,PLAGL1,GSPT1,CEP57,CARM1,CDKN1B,NPAT,ZFP36L2,SMC5,ZNF268,SKP1,CCNG1,CDC27,CDK17,GJA1,TENT4A,TAOK3,KPNB1,MECP2,ZNF324,EP300,TOPBP1,ORC4,TACC1,ATM,SPICE1,PLK2,PSME3,ZWINT"
"30","GOBP_MITOTIC_CYTOKINESIS",0.441794131279638,0.807324843396397,0.300247397951046,1.00787692634166,12390,35,"CIT,USP8,RHOC,CHMP2B,SPAST,UNC119,CHMP1A,ROCK2"
"31","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",0.0037985368598762,0.124170355788003,0.502409866164585,1.73843689510339,107,40,"BTG2,ZFP36L1,TOB1,ZFP36,TNRC6B,SAMD4A,CPEB3,TUT4,DCP2,AGO2,LSM2,ZFP36L2,PAN2,TENT4A,LSM3"
"32","GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",0.000111395789239167,0.0122985235773472,0.707316372309198,2.05044565558487,2,19,"BTG2,TOB1,ZFP36,TNRC6B,SAMD4A,CPEB3,TUT4"
"33","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",0.608859607299207,0.887623922169819,-0.296299576550438,-0.895175041951148,14046,19,"HBS1L,LSM4"
"34","GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.223789824648061,0.657975094303283,0.253197887176431,1.11928956217217,7248,165,"HBB,FOS,TXNIP,AKR1C3,APOE,CAT,KLF4,JUN,CYP1B1,MAP3K5,AXL,FOXO1,HNRNPD,MAPK1,PRDX1,EGFR,FYN,NFE2L2,OSER1,HIF1A,CAPN2,NET1,GPR37L1,BMP7,HDAC2,EEF2,PDGFRB,CAMKK2,CASP3,DUSP1,RACK1,AQP1,CCL19,PARK7,PPP2CB"
"35","GOBP_RESPONSE_TO_OXYGEN_RADICAL",0.973241928350287,0.996827105737227,0.186729825602982,0.561547935342219,26405,22,"PRDX1,NFE2L2,BMP7,MT3,FANCC,GCH1"
"36","GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",0.181447046903868,0.620785778667416,0.246701507279839,1.13490871370264,6088,230,"PSIP1,MBNL2,HNRNPA1,FXR1,LARP7,SRPK1,AQR,ZBTB7A,PRDX6,SCAF11,HNRNPH3,HNRNPL,MBNL1,PRPF3,NCBP2,HNRNPK,RBM6,HNRNPR,HNRNPD,FAM172A,RBMXL2,PTBP1,TIA1,YTHDC1,STRAP,TRA2A,SNUPN,SYF2,CLNS1A,WTAP,LUC7L3,KHDC4,DDX46,SNRPD1,SRSF5,DDX17,CELF1,CASC3,SNW1,POLR2I,LSM2,KHSRP,PCF11,FMR1,DDX5,USP4,QKI,CELF2,CSTF3,POLR2K,PPWD1,SRSF1,SF3B2,PCBP2,LSM3,SART3,SRSF10,PNN,DDX39A,HNRNPA0,PRPF4B,RBM42,HNRNPH1,HNRNPA2B1,SON,KHDRBS2,MTREX,SPEN,SNRPF,CSTF1,RBMX2,RBM14,SRSF4,NUP98,SRSF7,NCBP1,CDC40,COIL,ESS2,NCL,PRPF40A,NUDT21,HNRNPC,C1QBP,SMNDC1,SNRNP27,SNRNP200,SNRPA,HNRNPM,SNRPD3,RBM8A,DYRK1A"
"37","GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.0222276332266592,0.275613050441146,0.426346284649214,1.5247012039229,638,47,"MBNL2,HNRNPA1,FXR1,ZBTB7A,HNRNPL,MBNL1,FAM172A,PTBP1,YTHDC1,WTAP,DDX17,CELF1,FMR1,DDX5,CELF2,SRSF1,KHDRBS2"
"38","GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.0114853164646429,0.216187546962344,0.474835463442865,1.62466417787187,324,38,"MBNL2,HNRNPA1,FXR1,ZBTB7A,HNRNPL,MBNL1,FAM172A,PTBP1,YTHDC1,WTAP,DDX17,CELF1,FMR1,DDX5,CELF2"
"39","GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY",0.206534732368176,0.638151674448796,-0.366105291189377,-1.20321823171302,4664,26,"PRPF19,LSM4,CD2BP2,SNRPB,SNRPE,PRPF8,PRPF6"
"40","GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",0.808290609526313,0.957939796125235,-0.241152798597747,-0.767818666271147,18445,23,"PPIH,FKBP4"
"41","GOBP_AUTOPHAGY_OF_MITOCHONDRION",0.794311024984428,0.95397718595088,0.223363016332187,0.80559674305456,22953,49,"TSPO,ATG12,WDR45,ATG13,FZD5,WIPI1,HIF1A,BNIP3L,CAMKK2,PARK7,TOMM7,ATG5"
"42","GOBP_MITOPHAGY",0.144813835551125,0.577771584467616,-0.429298580415321,-1.29698928093958,3340,19,"CDC37,PINK1,TSC2,PRKN,SQSTM1,PHB2,VPS13D"
"43","GOBP_MATURATION_OF_5_8S_RRNA",0.757104931017974,0.942833792514446,-0.257219938952448,-0.799725885072899,17395,21,"NOP14,URB1,RPP40,UTP20,RRS1,ERI2,EXOSC7,MPHOSPH6,EIF6,MAK16"
"44","GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.793160244462745,0.953220214247566,-0.255396660122275,-0.771599874022172,18298,19,"NOP14,UTP3,RPP40,UTP20,ERCC2"
"45","GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.191438763376932,0.629302790158895,-0.450714914764787,-1.25019662457375,4507,14,"NOP14,URB1,RPP40,UTP20,RRS1,ERI2,EXOSC7"
"46","GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",0.583599982934425,0.877215764446066,-0.321446304810796,-0.908944411562154,13678,15,"NOP14,RPP40,UTP20,RRS1,ERI2,EXOSC7"
"47","GOBP_MATURATION_OF_LSU_RRNA",0.880414472566672,0.976124293348756,-0.245447520562429,-0.680824289733753,20731,14,"SNU13,URB1,NOP2"
"48","GOBP_EMBRYONIC_AXIS_SPECIFICATION",0.0171692876965772,0.244688713991524,0.550954930782235,1.63628782384932,463,21,"WNT5A,TASOR,FZD5,BASP1,SMAD2,SMAD6,SMAD4"
"49","GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION",0.80607668734584,0.957104871749209,0.265629699929535,0.748665344150332,21568,17,"CUL4A,UBC,DDB2,CETN2,PARP1,CUL4B,COPS2"
"50","GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING",0.294463461824676,0.713919358670108,0.397448028915054,1.13670611405782,7913,18,"CUL4A,GTF2H5,UBC,GTF2H3,GTF2H1,DDB2,CETN2,PARP1,CUL4B"
"51","GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",0.90121843248029,0.979904360013134,-0.245944484132694,-0.65169381705642,21375,12,"RAD51D,RAD51"
"52","GOBP_RECOMBINATIONAL_REPAIR",0.829650772330423,0.962421718316621,0.207006822386132,0.799675561446768,24706,70,"RECQL,RAD21,SMCHD1,H2AX,NIPBL,SAMHD1,BRCA1,RAD51C,SPIDR,RAD51B,SMC5,ATM,YY1,REV3L,RAD52,ZFYVE26,MCM6,ZNF365,RPA1,PARP1,RPA3"
"53","GOBP_NON_RECOMBINATIONAL_REPAIR",0.87509431373894,0.974788675542215,0.20459812803417,0.755368808863711,25515,55,"HMGB2,ZBTB7A,SMCHD1,H2AX,BRCA1,UBE2V2,LIG4,PAXIP1,H4C3,ATM,XRCC4,RAD52"
"54","GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING",0.889587226091388,0.97832831266582,-0.242177898558841,-0.671754986148246,20947,14,"KAT5,UBE2N"
"55","GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",0.91126557140278,0.984344924649684,-0.203605287890734,-0.698442816941153,20189,31,"RPA2,TRIM25,CDKN2D,UFD1,POLD1"
"56","GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",0.552574787914868,0.866043152395351,0.325621618952857,0.931281722904779,14850,18,"HMGB2,DFFA,DICER1,CASP3,KPNB1,HSF1,DFFB"
"57","GOBP_SISTER_CHROMATID_SEGREGATION",0.967689737968473,0.995852031858157,-0.165853395943118,-0.732321533382295,18538,104,"CENPF,NEK2,MOS,AKAP8L,KNTC1,NUP62,TUBG1,TRIP13,NCAPH,DCTN2,MACROH2A1,KIF23,FEN1,AURKC,AURKB,ZW10,PHB2,KATNB1,MAD1L1,ANAPC5,CHMP2A,BUB1,PIBF1,KIF2C,KIF25,NCAPH2,CUL3,ANAPC15,RRS1,ESPL1,STAG1,AKAP8,MAD2L1BP,PLK1,VPS4B,EML3,CCNB1,SMC2,NUMA1,BUB1B"
"58","GOBP_CELL_MORPHOGENESIS",0.0770624409910944,0.456371780241281,0.228219844222652,1.15772746219847,3019,679,"LRP4,BCL6,PALLD,SPARC,SPAG9,MSN,RHOBTB3,EZR,APOE,TUBB2B,NTRK2,SHC1,EGR2,CUX2,RELN,SEMA3C,MYH9,HEXB,PLXND1,EPS8,SLC9A3R1,CNTNAP2,PTN,CTNNB1,TEK,ITGA7,CDC42EP4,S100B,RPS6KA5,IQGAP1,VCL,S100A10,FERMT2,FZD7,POU3F2,ARC,MYO10,ADGRB3,RHOC,NLGN1,VEGFA,NOTCH3,DDR1,CYFIP1,MEF2A,WNT5A,VAMP3,RIMS2,SIPA1L1,LEF1,AXL,HAS2,AUTS2,CTNND2,DYNLT1,KANK1,ID1,PRKCA,SPG11,STC1,SPAST,KIF5B,MACF1,ANOS1,ATRNL1,CSPG5,CAPRIN1,MAPK1,GPM6A,BTBD3,PAK2,EGFR,FYN,PLA2G10,LAMB2,PTK2,NUMB,COL18A1,TNIK,FN1,GBP1,SHANK2,RERE,RHOBTB1,SCFD1,RP2,OLFM4,SEC24B,NRXN1,COL15A1,ZNF135,RHOH,NEDD4L,CDH2,PPFIA2,CIB1,ADCY1,BMP7,MKLN1,SEMA3F,DOCK1,VASP,LRP1,SIAH1,DICER1,CUX1,ARPC2,FGB,MERTK,CTNNA2,HEG1,WASF1,NFIB,PDLIM5,ZMYM4,KIF5A,ACTN1,KALRN,CASP3"
"59","GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0.127655032554168,0.549930139589156,0.22905785113042,1.13616949076268,4783,505,"LRP4,PALLD,EZR,APOE,TUBB2B,NTRK2,SHC1,EGR2,CUX2,RELN,SEMA3C,MYH9,PLXND1,SLC9A3R1,PTN,TEK,S100B,RPS6KA5,VCL,S100A10,FERMT2,FZD7,POU3F2,ARC,ADGRB3,NLGN1,VEGFA,NOTCH3,CYFIP1,MEF2A,WNT5A,VAMP3,SIPA1L1,LEF1,AXL,HAS2,AUTS2,CTNND2,KANK1,ID1,PRKCA,SPG11,STC1,SPAST,KIF5B,MACF1,ANOS1,ATRNL1,CSPG5,CAPRIN1,MAPK1,BTBD3,PAK2,FYN,PLA2G10,LAMB2,PTK2,NUMB,COL18A1,TNIK,FN1,GBP1,SHANK2,RERE,OLFM4,SEC24B,NRXN1,COL15A1,RHOH,NEDD4L,CDH2,PPFIA2,CIB1,ADCY1,BMP7,SEMA3F,DOCK1,VASP,LRP1,SIAH1,CUX1,ARPC2,FGB,MERTK,CTNNA2,HEG1,NFIB,PDLIM5,KIF5A,ACTN1,KALRN,CASP3"
"60","GOBP_CYTOKINESIS",0.189609280010516,0.628854348088024,0.2903613672897,1.17279746858429,5769,90,"CIT,MYH9,KIF3B,CDC14B,SH3GLB1,SEPTIN2,USP8,RHOC,KLHL21,CHMP2B,SPAST,SEPTIN8,ANXA11,UNC119,CHMP1A,PKN2,ROCK2,ACTR3"
"61","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",0.000357851589186376,0.0267986970197478,0.432291672514472,1.76864120247523,10,97,"BTG2,ZFP36L1,TOB1,RPL35,ZFP36,TNRC6B,SAMD4A,CPEB3,TUT4,NCBP2,RPS16,DCP2,RPS6,UPF1,NBAS,UPF2,RPL13,RPL11,RPL37,RPS17,RPS29,RPS11,RPL23,GSPT1,AGO2,CASC3,RPL4,RPS5,LSM2,ZFP36L2,PAN2,DDX5,TENT4A,ATM,LSM3,RPL30,SMG5"
"62","GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",0.798284355359266,0.954781350857822,-0.272018890200708,-0.754528166716423,18797,14,"LRPPRC,PRORP,ELAC2,PRKAA1,MTERF4,GARS1,PDE12,MRPL12,FOXO3,HSD17B10,MTERF1,TFAM,GRSF1,SUPV3L1"
"63","GOBP_RNA_5_END_PROCESSING",0.0143723237376521,0.234359630105458,-0.623728435800302,-1.6902843517589,338,13,"NOP14,POP7,POP1,RPP40,UTP20,PRORP,RPP38"
"64","GOBP_RESPONSE_TO_ACID_CHEMICAL",0.383030059314366,0.774790406154135,-0.245029591036084,-1.03194803720248,7619,80,"SST,GLRB,CCN2,TH,BCL11A,COL16A1,PDX1,AQP2,GIP,ICAM1,NTRK1,RRAGA,COL1A1,MTHFR"
"65","GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",0.997067448680352,1,-0.167001062197569,-0.430976022938798,23799,11,"EXO1,XRCC5,RTEL1,NBN,BLM,XRCC3,ERCC1,TERF2,WRN,DNA2,TERF1"
