"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"20","GOBP_RDNA_HETEROCHROMATIN_ASSEMBLY",0.18858396456807,0.344950730416401,-0.38400910523984,-1.2212999191396,4555,27,"H4C5,H3-3B,H3C8,H3C11,BAZ2A,BEND3,H3C3,SUV39H1,H3C2,H3C6,H3C7,H3C4,PHF8"
"21","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",0.00101497081958894,0.00890534371884283,0.455910373200428,1.75954577113806,27,78,"RPS4Y1,UPF2,GSPT2,DCP2,RPL14,SMG1,EXOSC10,RPL5,ETF1,SMG8,PPP2R2A,RPL37,PPP2CA,RPL22,RBM8A,SECISBP2,RPS27A,GSPT1,MAGOH,EIF3E,UPF3B,RPL4,RPL28,RPL15,RPS23,DCP1A,RPL3,SMG5,RPL35A,SMG7"
"22","GOBP_ACTIVATION_OF_MAPKKK_ACTIVITY",0.179488201530612,0.334375601481511,-0.501046033359224,-1.27755757926159,4502,12,"GADD45G,TAB1,GADD45B"
"23","GOBP_ACTIVATION_OF_MAPKK_ACTIVITY",0.114629393689575,0.24923643828187,0.364420620727635,1.29303037832586,3058,50,"CARTPT,KIDINS220,MAP3K21,TGFBR1,LAMTOR3,MAP3K7,JAK2,MAP3K9,MAPK1,EIF2AK2,LRRK2,CRK,CRKL,MAP3K4,MAP3K2"
"24","GOBP_ACTIVATION_OF_MAPK_ACTIVITY",0.56041398951134,0.687942446133717,0.224508164014617,0.952492475321395,16135,143,"MAP2K1,KIT,GHR,MAP2K4,STK39,MAPK10,SOD1,MAP3K21,PAK3,WNT5A,TAB2,UBE2N,CD74,MAP3K7,GNG3,AVPI1,ERP29,TF,MAPKAPK5,MAP4K5,MAP3K9,MAPK1,PIK3CB,TAOK1"
"25","GOBP_INACTIVATION_OF_MAPK_ACTIVITY",0.00539094650205761,0.0304319149007298,-0.569354060208566,-1.77656275683559,130,25,"DUSP1,DUSP4,CAV1,DUSP6,SPRED3,DUSP5,DUSP9,DUSP16,DUSP2"
"26","GOBP_PROTEIN_POLYUBIQUITINATION",3.20852183399108e-05,0.00125105252062148,0.452066714048249,2.11350123085665,0,320,"UBE2QL1,MAGEL2,HACE1,RNF111,PSMD12,MKRN1,UBE2V2,RNF180,AREL1,FBXO11,TRIM44,PSMD8,CUL1,WWP1,TRIM2,CUL3,NEDD4L,UBE2G1,PSMA2,KLHL42,PSMA5,UBE2N,MARCHF7,DTX3L,UBE2T,PSMA1,PSMD11,HERC6,DZIP3,PSMB7,CDC27,UBE2D2,BIRC2,AKTIP,HECW1,UBE4B,RNF19B,MARCHF6,TTC3,RNF14,IFI27,UBE4A,UBE3A,RNF34,PSMC2,PSMD1,RNF146,UBE2K,TRIM36,SHPRH,PSMC5,TRIM22,FBXO28,RC3H2,PSMD5,RNF41,PSMD7,UBE2Q2,CTNNB1,UBE2J1,RUSC1,NPEPPS,SIAH1,UBE2D3,TRIM32,PSMD6,MARCHF1,ANAPC5,HECW2,ARIH1,PSMC4,UBE2B,UBE2W,PSMB5,PSMA6,BFAR,RNF187,BLMH,RNF4,PSMD10,PSMD4,UBE2E2,ANKRD39,FBXL15,SPOP,KLHL20,SIAH2,FBXW2,TRIM27,PSMD14,FBXO2,FBXO41,RLIM,HECTD2,RPS27A,PSMB1,PSMA4,UBE2D1,FBXW7,ZNF738,OTUB1,TNKS,PSMB4,RNF8,TOPORS,RNF6,UBE2R2,UBE2O,RBX1,TRIP12,UBE3D,LMO7,FBXO31,UBE3C,PSMB3,PELI3,PELI1,PRPF19,PSMA3,LNPEP,RNF168,ANKIB1,RNF20,RC3H1,PSMC3,UBE2L3,FBXO40,FBXW8,RMND5A,UBB,TNKS2,FBXL4,TRIM68,PPIA,ANAPC7,PSMA7,TRIM69,PSMD2,PSMD9,PSMB6,FBXW11,MYLIP,FBXO17,RNF19A,FBXO21,RNF115,FBXL14,XIAP,HECTD1,TRIM3"
"27","GOBP_MEIOTIC_SPINDLE_ORGANIZATION",0.680369161326724,0.777400856368283,0.337501075823541,0.831877199912321,16881,11,"ATRX,TUBG1,TUBG2,MYH9,FBXO5,WASHC5"
"28","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION",2.98009297890094e-05,0.00125105252062148,0.330926266984942,1.62599639403553,0,558,"HSPA1B,STMN2,PLK2,NEFL,TUBA4A,KIF3A,NEFH,RAN,FGF13,EML1,SNCA,HOOK1,MAP2,MZT1,TOGARAM1,CAMSAP2,CEP126,GNAI1,CHORDC1,TTLL7,MTCL1,PRC1,DNAAF2,PAFAH1B1,FIGNL1,BMERB1,RANBP9,DYNC1LI1,CHMP5,CDK5R1,PAK1,TUBA1B,LRRC49,SSX2IP,RAB11A,SPAST,TUBB2A,CEP19,TUBE1,CHMP2B,CDH5,HSPA1A,DCTN1,CLIP1,CLTC,RAE1,CEP76,MAP9,ATRX,PPP1R12A,CCNB1,CCDC66,UVRAG,INTS13,MAP7D1,SAC3D1,PRKCZ,NDEL1,HOOK2,HDGFL3,CHD3,AKAP9,MAP1B,PPP2R3C,MAP7,IQCG,SPAG1,CLASP2,TUBB6,PSRC1,TUBG1,STMN4,TRIM36,DLG1,TUBGCP3,PDCD6IP,CCP110,CTNNB1,TUBB,ZPR1,NUDC,SPAG5,FIGN,TTLL5,TUBB3,IFT172,STMN1,CEP68,DYNC1H1,SPIRE1,TPPP,TUBB4B,UBE2B,DCX,MAPRE2,CCSAP,CFL1,SPATA7,CDK5,PRKAA2,RNF4,GCC2,KIF11,CEP57,ZW10,MDM1,TAOK1,KPNB1,SMC3,PEX14,KNSTRN,BORA,PIBF1,KIF3B,SLK,SPAG16,KIZ,MAP6D1,TRIM37,STARD9,SETD2,GOLGA8A,MAP7D2,GBA2,CKAP5,PRUNE1,VPS4B,DRG1,BICD1,KATNAL1,BICD2,TTLL1,KIF25,NCOR1,CLIP2,TNKS,TBCEL,FKBP4,SENP6,CCSER2,NEK6,GSK3B,CCDC88A,MAD2L1,STAG1,CYLD,CEP97,TUBGCP5,CAMSAP1,PKD2,CEP350,CRIPT,CETN2,RACGAP1,SPDL1,CLASP1,VAMP4,MARK3,KIF2A,TTBK2,USP33,ABRAXAS2,TPR,CEP70,MLH1,TUBA4B,TUBG2,GAS2,NEURL1,SGO1,HDAC3,CCDC39,NEK7,DST,DYNC1LI2,HOOK3,CETN3,NUP62,RAC1,FBXW11,UXT,NUBP1,NPM1,RNF19A,ATXN3"
"29","GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY",0.6510042897807,0.754152492880795,0.332107402480021,0.85692351709855,16237,13,"SRSF10,SRSF12,DDX20,PRPF19,PRPF8"
"30","GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY",0.000222924020063162,0.00288472814789369,0.534418928722648,1.93384029233265,5,55,"PTBP2,SRPK2,SLU7,DDX1,GEMIN2,SRSF10,CRNKL1,SRPK1,PRPF39,SNRPD1,SF1,CELF6,TXNL4A,CELF5,SRSF6,RBMX,SRSF12,PRPF19,DDX23,GEMIN6,SNRPE,YTHDC1,GCFC2,SETX,RBM5,CELF2,KHDC4,SNRNP200,SRSF5,SRSF1,PSIP1,SF3A3,SF3B1"
"31","GOBP_MITOCHONDRIAL_FISSION",0.15781059683313,0.308575189943872,0.370767992106086,1.24854473932399,4145,39,"SLC25A46,GDAP1,DDHD2,MX2,BNIP3,VPS35,MFF,SPIRE1,DNM1,DNM1L,MIEF2,LRRK2,TMEM135,OPA1,DDHD1,FIS1,PINK1"
"32","GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",0.644747364594693,0.751358282168124,0.235250219103758,0.901405800404161,17736,75,"B3GALNT1,B3GALT2,PGM2L1,IRS1,UGP2,IRS2,CLTC,PPP1CB,B4GALT5,EPM2AIP1,GBE1,HAS1,HS2ST1,GYG2,B3GNT2,PHKG1,GSK3B"
"33","GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS",0.699015580187582,0.789015514769365,0.271776262891855,0.836402147765259,18035,26,"PGM2L1,PHKB,CALM1,PPP1CB"
"34","GOBP_MITOTIC_CELL_CYCLE",2.7683193533206e-05,0.00125105252062148,0.293203327027446,1.4945997149625,0,961,"CKS2,HSPA1B,CDH13,PLK2,TUBA4A,PRKAR2B,PRKCB,CDC42,PDS5B,RAN,SMC2,EML1,MZT1,PKIA,RASA1,TOGARAM1,ANLN,ZWILCH,CEP126,SEH1L,GNAI1,YWHAG,PSMD12,MITD1,PRC1,CDC7,PAFAH1B1,CDK7,MSH2,DYNC1LI1,DACT1,CHMP5,OPTN,EIF4E,TUBA1B,DYNLL1,HECA,CDK17,RAB11A,ZWINT,RPRM,SPAST,TUBB2A,BCAT1,PSMD8,CUL1,TUBE1,TRIP13,CUL3,CHMP2B,TENT4A,TTC19,CDK18,HSP90AA1,PSMA2,ANKLE2,HSPA1A,DCTN1,PDXP,CLIP1,CLTC,PSMA5,VRK1,ERCC3,GADD45GIP1,ORC4,CALM1,RAE1,CEP76,ATF2,MAP9,LGMN,GINS1,CCNH,ECT2,PSMA1,PSMD11,ATRX,CDK14,PPP1R12A,PPP1CB,RPA3,CCNB1,NAE1,INTS13,MAEA,NDEL1,DBF4,YEATS4,PSMB7,CDC27,PRKDC,AKAP9,RIOK2,PLAGL1,PRCC,APPL1,PIN1,CALM3,RAD51C,NEK4,RDX,PCID2,SUGT1,BECN1,CLASP2,PSMC2,TUBB6,PSRC1,DCTN3,TUBG1,BUB3,PSMD1,NUDT15,CNOT7,TRIM36,DLG1,PSMC5,ARPP19,NAA50,CHAMP1,CIT,TUBGCP3,CCNG2,PDCD6IP,PSMD5,CCP110,POLE3,PPP2R2A,RPA2,PSMD7,CTNNB1,TUBB,RAD17,ZPR1,MAD2L1BP,FZD3,NUDC,CENPK,CKAP2,SPAG5,PPP3CA,CDC73,PPP2CA,TUBB3,PSMD6,STMN1,ANKRD17,DYNC1H1,ANAPC5,TIPIN,PPM1D,MYO16,ORC6,LSM11,HECW2,CCNI,TUBB4B,PSMC4,LCMT1,EDN1,MIS12,CCSAP,PSMB5,USP22,PSMA6,CDK5,ORC2,RPA1,PSMD10,PSMD4,CNOT8,CCNA2,UBE2E2,TOPBP1,FHL1,RAD21,KIF11,PLCB1,FBXL15,FOXA1,NABP1,CEP57,ZW10,CAMK2A,APEX1,TAOK1,KPNB1,PDS5A,SMC3,TIMP2,APP,RB1,KNSTRN,BORA,PCNA,PIBF1,YTHDC2,PSMD14,KIF3B,MEPCE,UBA3,TYMS,PIAS1,PPAT,CDKN1B,AZI2,CUL5,SETD2,PSMB1,PSMA4,NPAT,PPP6C,ARL3,CCNY,CKAP5,KLHL18,CNOT11,UBE2D1,HSPA2,VPS4B,DSN1,DRG1,ANGEL2,KIF25,FOXG1,GSPT1,TNKS,PBRM1,PSMB4,SNX9,MACROH2A1,CUL2,CDC5L,TMOD3,WAPL,KMT2E,PHF13,NEK6,STAMBP,RBX1,PLRG1,FBXO31,PSMG2,PSMB3,MAD2L1,STAG1,BTG1,CYLD,THAP1,PSMA3,JADE1,CEP97,PPME1,TEX14,TUBGCP5,POLE4,PSMC3,CNOT6,MCM6,PKD2,CETN2,RACGAP1,CNOT2,MCM2,NCAPG2,SPDL1,CLASP1,USP37,KIF2A,ORC3,BTC,ABRAXAS2,TPR,CEP70,MYB,RRM1"
"35","GOBP_MITOTIC_CYTOKINESIS",0.0328018389462546,0.109744814076805,0.38375453905806,1.44646030886998,898,68,"RASA1,ANLN,MITD1,CHMP5,SPAST,CHMP2B,TTC19,MAP9,ECT2,TRIM36,CIT,PDCD6IP,CKAP2,STMN1,ARL3,VPS4B,SNX9,STAMBP"
"36","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",0.441112322791712,0.590614553194529,0.262124647818671,1.00438026741406,12134,75,"TENT4B,LSM6,CPEB3,DCP2,TTC37,TENT4A,CNOT7,RC3H2,NT5C3B,CNOT8,POLR2D,TNRC6B,WDR61,CNOT11,RC3H1,CNOT6,CNOT2,MLH1,DCP1A,EXOSC6,TUT4,TNRC6A,EXOSC3,LSM4"
"37","GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",0.524671241805007,0.658944597741369,0.293073806478905,0.95214128708215,13684,33,"TENT4B,CPEB3,TENT4A,CNOT7,CNOT8,TNRC6B,CNOT11,CNOT6,CNOT2,MLH1,TUT4,TNRC6A"
"38","GOBP_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA",0.183249676165803,0.338041412178435,0.532963068067177,1.28057151137634,4526,10,"DCP2,CNOT7,DCP1A,DCPS"
"39","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",0.0730847353696394,0.186167824810713,0.425586520043346,1.39990280932818,1906,35,"LSM6,DCP2,TTC37,CNOT7,NT5C3B,CNOT8,WDR61,CNOT6,DCP1A,EXOSC6,EXOSC3,LSM4,DCPS"
"40","GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0.000147710487444609,0.00209050952597268,-0.359553888004112,-1.67253775655189,2,202,"HBB,DUSP1,TXNIP,AKR1C3,GPR37L1,NQO1,BMP7,CCL19,KLF4,FOXO1,KLF2,APOE,APOA4,PDGFRA,NET1,FOS,BTK,PDGFRB,HYAL2,ANXA1,PYCR1,SOD3,RHOB,NOS3,CCS,EGFR,CAPN2,MT3,TRAF2,FOSL1,AXL,PDGFD,COL1A1,KCNC2,CFLAR"
"41","GOBP_RESPONSE_TO_OXYGEN_RADICAL",0.0677875743284806,0.176359361291131,-0.462757598960403,-1.43024877393703,1652,24,"NQO1,BMP7,APOA4,SOD3,NOS3,CCS,MT3"
"42","GOBP_PROTEIN_DENEDDYLATION",0.0104031735751295,0.0489712321618661,0.724701261003866,1.74126847562932,256,10,"COPS4,COPS2,COPS3,COPS5,COPS8,COPS7A,GPS1,COPS6,TOR1A"
"43","GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",3.18745418034616e-05,0.00125105252062148,0.440437310136526,2.06770553736532,0,332,"SRSF3,SMNDC1,RBFOX1,PTBP2,SRPK2,PRPF4B,SLU7,DDX1,GEMIN2,SRSF10,LSM6,MBNL2,RBM11,ELAVL2,FMR1,CRNKL1,STRAP,TRA2A,CSTF2T,SRSF2,PRPF18,PCF11,SRPK1,POLR2B,SNRPB,FXR1,MFAP1,HNRNPD,CSTF1,PRMT7,MTREX,PRCC,DHX15,PPIL1,COIL,BCAS2,HSPA8,NUDT21,SNRNP48,RBFOX2,PAPOLA,KHDRBS3,PRPF39,SRSF7,C1QBP,CSTF3,DHX9,SRSF11,HNRNPA1,RBM4B,MBNL1,SRRM4,SYNCRIP,RNF113A,ZMAT2,SNRPD1,AQR,HTATSF1,POLR2H,PSPC1,DBR1,SNRNP27,SF1,POLR2D,SRSF8,MPHOSPH10,POLR2E,WBP11,CELF6,RBM8A,TXNL4A,CELF5,CWC27,PQBP1,SRSF6,CPSF3,RBMX,GPKOW,BUD13,HNRNPA0,CWC22,SRSF12,TGS1,CDC5L,CLP1,DDX20,MAGOH,SNRNP25,CDC40,RBM25,TIA1,PNN,WTAP,SFPQ,PLRG1,HNRNPK,SNRPF,XAB2,RBM15,PRPF19,METTL14,ZCCHC8,UPF3B,RBFOX3,DDX23,GEMIN6,RBM24,JMJD6,SNRPE,BUD31,HNRNPA3,HNRNPM,PPIH,PCBP1,RSRC1,YTHDC1,GCFC2,CDK13,RBM23,SF3B4,DDX46,FAM172A,SPEN,ELAVL1,RBM3,SRSF4,SNW1,KHDRBS1,SETX,LSM4,POLR2K,DHX16,RBM5,U2SURP,SNIP1,CELF2,KHDC4,DDX5,HNRNPH3,DDX42,GEMIN5,SAP18,SNRNP200,GEMIN4,DCPS,RBM7,PRPF8,DDX39A,RBM4,IK,GEMIN7,NCBP2,CCAR1,SNRNP70,SRSF5,SRSF1,SNUPN,PSIP1,NUP98,LSM8,SF3B5,SF3A3,SF3B1,EFTUD2"
"44","GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.00021832472163598,0.00283048225867243,0.498120763293059,1.8831624518615,5,69,"RBFOX1,SLU7,MBNL2,RBM11,FMR1,FXR1,RBFOX2,KHDRBS3,DHX9,HNRNPA1,MBNL1,SRRM4,CELF6,RBM8A,CELF5,PQBP1,SRSF6,RBMX,SRSF12,MAGOH,RBM25,WTAP,SFPQ,RBM15,RBFOX3,RBM24,HNRNPM,RSRC1,YTHDC1,CDK13,FAM172A,KHDRBS1,RBM5,CELF2,DDX5,SAP18,RBM7,RBM4"
"45","GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.000704695497366664,0.00679185715839244,0.506436988193909,1.83920096756757,18,56,"RBFOX1,MBNL2,RBM11,FMR1,FXR1,RBFOX2,KHDRBS3,HNRNPA1,MBNL1,SRRM4,CELF6,RBM8A,CELF5,SRSF6,RBMX,SRSF12,MAGOH,RBM25,WTAP,RBM15,RBFOX3,RBM24,YTHDC1,FAM172A,KHDRBS1,RBM5,CELF2,DDX5,SAP18,RBM7,RBM4"
